Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2025/2026,03/05/2026,17:30,Akhmat Grozny,Pari NN,2,0,H,,,,1.81,3.25,22,1.81,3.25,12.9
Russia,Premier League,2025/2026,10/05/2026,10:30,Orenburg,Krylya Sovetov,1,0,H,,,,1.85,3.2,3.75,1.85,3.2,3.75
Russia,Premier League,2025/2026,10/05/2026,13:00,Zenit,Sochi,2,1,H,,,,1.15,5.66,13,1.15,5.66,13
Russia,Premier League,2025/2026,10/05/2026,15:15,Akhmat Grozny,Dynamo Makhachkala,1,1,D,,,,2.3,3,2.83,2.3,3,2.83
Russia,Premier League,2025/2026,10/05/2026,17:30,Lokomotiv Moscow,Baltika,1,0,H,,,,1.83,3.25,3.75,1.83,3.25,3.75
Russia,Premier League,2025/2026,11/05/2026,11:00,Akron Togliatti,FK Rostov,1,3,A,,,,3,3.1,2.14,3,3.1,2.14
Russia,Premier League,2025/2026,11/05/2026,13:15,Pari NN,CSKA Moscow,1,2,A,,,,2.85,3.14,2.22,2.85,3.14,2.22
Russia,Premier League,2025/2026,11/05/2026,15:30,Spartak Moscow,Rubin Kazan,2,1,H,,,,1.47,3.75,5.75,1.47,3.75,5.75
Russia,Premier League,2025/2026,11/05/2026,18:00,Dynamo Moscow,Krasnodar,2,1,H,,,,3.4,3.6,1.81,3.4,3.6,1.81
Russia,Premier League,2025/2026,17/05/2026,16:00,Baltika,Dynamo Moscow,1,2,A,,,,2.25,3.1,2.83,2.25,3.1,2.83
Russia,Premier League,2025/2026,17/05/2026,16:00,CSKA Moscow,Lokomotiv Moscow,3,1,H,,,,2.75,3.5,2.12,2.75,3.5,2.12
Russia,Premier League,2025/2026,17/05/2026,16:00,Dynamo Makhachkala,Spartak Moscow,0,0,D,,,,3.33,3.14,2,3.33,3.14,2
Russia,Premier League,2025/2026,17/05/2026,16:00,FK Rostov,Zenit,0,1,A,,,,7,3.6,1.42,7,3.6,1.42
Russia,Premier League,2025/2026,17/05/2026,16:00,Krasnodar,Orenburg,3,0,H,,,,1.18,5.75,10,1.18,5.75,10
Russia,Premier League,2025/2026,17/05/2026,16:00,Krylya Sovetov,Akron Togliatti,4,1,H,,,,2.25,3.14,2.8,2.25,3.14,2.8
Russia,Premier League,2025/2026,17/05/2026,16:00,Rubin Kazan,Pari NN,2,2,D,,,,2.05,3.2,3.14,2.05,3.2,3.14
Russia,Premier League,2025/2026,17/05/2026,16:00,Sochi,Akhmat Grozny,1,1,D,,,,3,3.5,2,3,3.5,2
